city,date,chat,temp,dewpoint,pm10,o3,time,season
chic,1/24/1988,115,24.5,17,20.067634374,8.992384024,389,winter
chic,1/25/1988,142,14.5,-2.75,28.105822796,7.937931537,390,winter
chic,1/26/1988,122,9,-0.5,39.1171568159,6.796504833,391,winter
chic,1/27/1988,124,7,11.25,45.0617822231,6.952017231,392,winter
chic,1/28/1988,112,21.5,19.25,43.1561721862,10.60963569,393,winter
chic,1/29/1988,126,35.5,40.5,30.928231734,10.49404341,394,winter
chic,1/30/1988,127,50.5,47.5,16.954290367,23.72296215,395,winter
chic,1/31/1988,118,46,31.875,35.835848072,19.92504258,396,winter
chic,2/1/1988,119,28,21.375,6.931110175,21.53550303,397,winter
chic,2/2/1988,111,22.5,17.75,16.888626515,26.20198424,398,winter
chic,2/3/1988,120,24,20.125,33.190185543,15.22467189,399,winter
chic,2/4/1988,135,16.5,6.625,45.5781690013,14.81145893,400,winter
chic,2/5/1988,119,4,-10.75,30.532417367,18.45587607,401,winter
chic,2/6/1988,110,3,-3.125,32.48114655,19.62433002,402,winter
chic,2/7/1988,123,16.5,8.375,25.535341204,17.7949381,403,winter
chic,2/8/1988,108,14.5,16.25,36.410751037,11.9308991,404,winter
chic,2/9/1988,135,17.5,7.125,35.114722565,12.7052818,405,winter
chic,2/10/1988,124,16,17.625,29.282882185,21.92860327,406,winter
chic,2/11/1988,131,16,9,21.402468034,28.81857114,407,winter
chic,2/12/1988,139,9,0.25,37.1963097403,18.08887378,408,winter
chic,2/13/1988,113,7,3.5,35.467476955,11.59058936,409,winter
chic,2/14/1988,126,27.5,38.625,NA,9.019383028,410,winter
chic,2/15/1988,138,26,11.875,25.982327117,18.693141,411,winter
chic,2/16/1988,119,26.5,27.125,27.379866221,6.748717059,412,winter
chic,2/17/1988,122,31,23.125,53.28415665,10.7342153,413,winter
chic,2/18/1988,124,31.5,27,55.29945853,8.81674602,414,winter
chic,2/19/1988,128,32,29.375,70.390046899,9.686926756,415,winter
chic,2/20/1988,147,21.5,-2.625,30.42965086,23.94048867,416,winter
chic,2/21/1988,125,16.5,20.125,22.858012687,17.76860582,417,winter
chic,2/22/1988,156,40,29,16.341175787,18.09703311,418,winter
chic,2/23/1988,123,27,13,37.327930754,24.15719817,419,winter
chic,2/24/1988,119,22,7.875,58.628232018,19.08557393,420,winter
chic,2/25/1988,131,20.5,9.75,NA,14.3586797,421,winter
chic,2/26/1988,117,39.5,29.625,47.1069744182,14.12720785,422,winter
chic,2/27/1988,145,32,22.75,21.545857929,34.31005014,423,winter
chic,2/28/1988,126,34.5,31.625,46.9182326964,17.16433039,424,winter
chic,2/29/1988,112,39.5,26.375,21.938100249,17.13805844,425,winter
chic,3/1/1988,111,41,29.375,23.091175787,22.76961555,426,winter
chic,3/2/1988,117,35.5,24.375,26.204897339,25.10423585,427,winter
chic,3/3/1988,118,27,17,10.101907309,34.23212674,428,winter
chic,3/4/1988,116,28.5,16.25,23.473777049,31.29751234,429,winter
chic,3/5/1988,144,31,19.25,32.987432381,10.85193982,430,winter
chic,3/6/1988,132,36,32.5,NA,18.49527966,431,winter
chic,3/7/1988,142,42,40,50.850329134,11.64701309,432,winter
chic,3/8/1988,154,48.5,42.75,NA,13.29312145,433,winter
chic,3/9/1988,142,34,27.625,NA,19.20103247,434,winter
chic,3/10/1988,110,38,21.375,39.1434862216,21.96928606,435,winter
chic,3/11/1988,126,46.5,35.125,28.746566631,12.0997285,436,winter
chic,3/12/1988,137,43,28.25,15.640978413,22.74960485,437,winter
chic,3/13/1988,130,26.5,17.625,NA,24.21524472,438,winter
chic,3/14/1988,132,24,17.5,19.698653826,25.63450488,439,winter
chic,3/15/1988,112,23.5,19.5,29.655246372,21.98780348,440,winter
chic,3/16/1988,130,32.5,23.5,26.304926026,21.13389601,441,winter
chic,3/17/1988,138,34,26,NA,11.26053522,442,winter
chic,3/18/1988,130,34.5,17.375,39.5156550431,17.78626004,443,winter
chic,3/19/1988,109,32,29.5,22.640001557,22.5076902,444,winter
chic,3/20/1988,117,28.5,15,0.534048412000004,34.01378903,445,winter
chic,3/21/1988,145,30,15.75,16.594255362,37.3676804,446,winter
chic,3/22/1988,124,46.5,35,56.119489458,20.79233945,447,winter
chic,3/23/1988,136,56,36.25,76.578229717,32.26544336,448,winter
chic,3/24/1988,113,56.5,54.75,44.5565564542,23.92628599,449,winter
chic,3/25/1988,132,53,35.5,17.612137265,21.44577071,450,winter
chic,3/26/1988,140,39,18.5,51.673806039,20.19930306,451,winter
chic,3/27/1988,139,40,28.25,47.664696217,22.10788525,452,winter
chic,3/28/1988,121,48.5,42.625,29.489131181,10.13852764,453,winter
chic,3/29/1988,139,45.5,35.75,21.718193372,13.25321635,454,winter
chic,3/30/1988,122,40.5,27.25,25.682909972,18.32616723,455,winter
chic,3/31/1988,113,42,32,35.765955837,17.84058979,456,winter
chic,4/1/1988,121,42,34.25,22.787833735,34.8271053,457,spring
chic,4/2/1988,125,54,56.625,32.919846938,9.590910345,458,spring
chic,4/3/1988,120,53.5,44.125,18.337730585,22.51716126,459,spring
chic,4/4/1988,130,57.5,51.625,NA,27.47750411,460,spring
chic,4/5/1988,144,69.5,57.5,35.086338753,30.66426358,461,spring
chic,4/6/1988,111,50,28.75,11.215477825,30.94740116,462,spring
chic,4/7/1988,133,50,25.25,25.187491645,23.2327553,463,spring
chic,4/8/1988,125,51.5,28.75,25.175985555,18.4064017,464,spring
chic,4/9/1988,126,52.5,37.75,49.027014901,19.75916273,465,spring
chic,4/10/1988,121,43,33.75,28.060723567,17.46541974,466,spring
chic,4/11/1988,118,46,22.875,24.037312195,28.85584197,467,spring
chic,4/12/1988,116,47.5,23.25,31.02393427,28.13864735,468,spring
chic,4/13/1988,87,53,38.5,NA,27.63318615,469,spring
chic,4/14/1988,122,43,28.875,18.023934265,26.16067541,470,spring
chic,4/15/1988,116,41.5,25.5,21.587983005,24.2346457,471,spring
chic,4/16/1988,123,47.5,27.5,36.02393427,21.55371967,472,spring
chic,4/17/1988,118,59,37.875,68.943666711,38.45512897,473,spring
chic,4/18/1988,109,42.5,17.875,33.880929623,29.58439761,474,spring
chic,4/19/1988,117,40.5,14.75,44.8013807985,21.00982739,475,spring
chic,4/20/1988,110,45.5,35.25,44.7879579797,21.00861472,476,spring
chic,4/21/1988,150,37,28.75,32.55431831,18.75228877,477,spring
chic,4/22/1988,122,45.5,30.375,43.7745351609,26.21462189,478,spring
chic,4/23/1988,117,44,34.375,36.834937845,20.75321244,479,spring
chic,4/24/1988,94,45,30.125,26.877573915,24.72990941,480,spring
chic,4/25/1988,116,54,36.375,36.86872487,22.47430149,481,spring
chic,4/26/1988,121,48.5,35.875,11.865380384,23.26517763,482,spring
chic,4/27/1988,122,39.5,34.625,13.358381944,24.36903967,483,spring
chic,4/28/1988,109,48.5,28.375,25.809343484,25.94733428,484,spring
chic,4/29/1988,123,49,25.375,40.8395448292,22.1235532,485,spring
chic,4/30/1988,100,54,26.5,25.869326464,22.87503777,486,spring
chic,5/1/1988,110,53,29.625,25.902108817,32.18018609,487,spring
chic,5/2/1988,125,57,27.75,42.8819745877,35.05652526,488,spring
chic,5/3/1988,127,56.5,39.125,41.8037659334,35.14395035,489,spring
chic,5/4/1988,113,52.5,31.875,40.9741610706,34.01559706,490,spring
chic,5/5/1988,115,54.5,34.875,44.3388290114,28.09900988,491,spring
chic,5/6/1988,115,61.5,38.125,53.207507076,25.70463592,492,spring
chic,5/7/1988,129,62,40.875,76.130898216,32.95589617,493,spring
chic,5/8/1988,137,67.5,53.25,358.136666881,50.16488849,494,spring
chic,5/9/1988,134,56,52.625,24.447121991,26.07214586,495,spring
chic,5/10/1988,124,57,49.5,29.244049436,19.6357832,496,spring
chic,5/11/1988,121,60.5,41.25,52.200425275,23.65094218,497,spring
chic,5/12/1988,107,67,52.5,48.378872865,33.43949333,498,spring
chic,5/13/1988,112,58,33.625,23.339601705,30.10180357,499,spring
chic,5/14/1988,106,60,39.875,53.473829894,29.00583762,500,spring
chic,5/15/1988,121,71,54.125,58.261167619,36.64251582,501,spring
chic,5/16/1988,113,55.5,40.25,NA,23.84530209,502,spring
chic,5/17/1988,93,52,34.375,22.484441175,27.34662618,503,spring
chic,5/18/1988,108,55,44.875,28.634211344,27.62000139,504,spring
chic,5/19/1988,104,60,36.625,36.556615816,30.92070099,505,spring
chic,5/20/1988,106,63,51.75,56.623955883,29.86306161,506,spring
chic,5/21/1988,121,64.5,50.25,45.6415380212,41.69488103,507,spring
chic,5/22/1988,108,66,53.625,NA,42.71229833,508,spring
chic,5/23/1988,111,53.5,52.25,36.787673597,20.81792152,509,spring
chic,5/24/1988,109,53,28,19.846820095,33.57339018,510,spring
chic,5/25/1988,104,48.5,35.5,19.069495921,25.21753341,511,spring
chic,5/26/1988,115,60.5,42.375,46.0292274599,27.05799072,512,spring
chic,5/27/1988,116,69.5,45.375,61.155312503,41.49387319,513,spring
chic,5/28/1988,128,73,49.75,NA,40.92999613,514,spring
chic,5/29/1988,128,74,51.875,NA,46.43833708,515,spring
chic,5/30/1988,115,75.5,52,69.299318885,53.22299677,516,spring
chic,5/31/1988,146,76,52.75,142.390149445,51.41991534,517,spring
chic,6/1/1988,114,76.5,54,136.410083005,49.50364037,518,spring
chic,6/2/1988,107,63,47,43.0226304708,31.80084863,519,spring
chic,6/3/1988,101,58.5,37.5,22.400116225,27.95379473,520,spring
chic,6/4/1988,117,62.5,40.5,48.372652218,24.94604806,521,spring
chic,6/5/1988,115,73,49.125,62.399318885,44.677326,522,spring
chic,6/6/1988,120,78,48.75,NA,50.64141706,523,spring
chic,6/7/1988,102,79,51.125,133.278114872,54.07285668,524,spring
chic,6/8/1988,103,63,46.125,67.466622184,31.24652775,525,spring
chic,6/9/1988,103,56,32.375,NA,33.0279711,526,spring
chic,6/10/1988,127,56,34.625,24.191158345,27.11481224,527,spring
chic,6/11/1988,123,67,41.625,44.1225403615,34.03375711,528,spring
chic,6/12/1988,110,72,48.25,44.0736623193,47.95603693,529,spring
chic,6/13/1988,98,78,48.5,69.090497336,49.450723,530,spring
chic,6/14/1988,129,82,53.625,86.048143395,53.15877129,531,spring
chic,6/15/1988,102,81.5,53.625,71.990670236,47.4706636,532,spring
chic,6/16/1988,112,71,47.125,32.964742614,28.49471865,533,spring
chic,6/17/1988,95,68.5,53.25,39.9715222748,32.81735126,534,spring
chic,6/18/1988,137,74.5,52.875,48.947793461,41.73863981,535,spring
chic,6/19/1988,116,82,55.875,NA,59.02748064,536,spring
chic,6/20/1988,114,88.5,70.25,83.525571942,60.92298819,537,spring
chic,6/21/1988,109,86.5,66.125,74.826393715,52.37394772,538,spring
chic,6/22/1988,122,82.5,67.25,77.826393715,54.41324313,539,spring
chic,6/23/1988,112,70,50.75,19.806554375,29.88767366,540,spring
chic,6/24/1988,108,77.5,63.25,NA,36.30956737,541,spring
chic,6/25/1988,122,84.5,57.5,NA,58.94565998,542,spring
chic,6/26/1988,118,63.5,44.875,17.331226865,25.84328381,543,spring
chic,6/27/1988,105,64,42.875,14.714920255,19.47824558,544,spring
chic,6/28/1988,89,72.5,58.5,NA,35.77747994,545,spring
chic,6/29/1988,115,63,44.375,10.752720945,28.02096593,546,spring
chic,6/30/1988,116,61.5,46.125,4.800277785,24.62541242,547,spring
chic,7/1/1988,116,66,47.375,12.721793115,23.41890164,548,summer
chic,7/2/1988,108,65,44.375,21.986240485,22.82566692,549,summer
chic,7/3/1988,108,69.5,47.875,NA,38.52586435,550,summer
chic,7/4/1988,123,73,49.875,44.5778854379,48.07521362,551,summer
chic,7/5/1988,120,79.5,56.75,NA,58.25288473,552,summer
chic,7/6/1988,134,82.5,60.625,109.531854765,55.25467179,553,summer
chic,7/7/1988,102,85,58.375,109.720858202,58.95453383,554,summer
chic,7/8/1988,131,83,59.875,102.907411303,48.61202489,555,summer
chic,7/9/1988,105,82.5,57.25,79.031594071,49.22251121,556,summer
chic,7/10/1988,109,75.5,64.625,NA,40.32476964,557,summer
chic,7/11/1988,98,76.5,57.5,36.008620177,34.27573244,558,summer
chic,7/12/1988,108,71.5,60.375,7.994812467,27.63518031,559,summer
chic,7/13/1988,108,80,65.875,44.0361917725,32.13603866,560,summer
chic,7/14/1988,109,87,57.75,55.705759133,46.13479014,561,summer
chic,7/15/1988,99,86.5,70.5,72.070650585,42.01131976,562,summer
chic,7/16/1988,123,85,69.625,47.0984283626,37.64308204,563,summer
chic,7/17/1988,109,78,61,16.066119204,30.88019904,564,summer
chic,7/18/1988,101,71.5,66.25,NA,23.295262,565,summer
chic,7/19/1988,119,75,58.375,29.233068885,25.90339267,566,summer
chic,7/20/1988,132,74,63.875,28.814824782,28.2041387,567,summer
chic,7/21/1988,115,71.5,61.125,26.156801405,24.6519496,568,summer
chic,7/22/1988,99,71,59.125,9.074406605,27.18316678,569,summer
chic,7/23/1988,106,72,59.5,22.081424145,27.9163669,570,summer
chic,7/24/1988,112,75.5,57.375,48.081424148,36.14112448,571,summer
chic,7/25/1988,115,75.5,64.75,33.113003096,39.32521178,572,summer
chic,7/26/1988,121,73.5,55.75,19.238996145,23.37602169,573,summer
chic,7/27/1988,110,76,60.375,53.105985552,32.54370741,574,summer
chic,7/28/1988,96,84,62.5,62.155108359,48.48646767,575,summer
chic,7/29/1988,121,83,68.5,67.221775025,57.19454431,576,summer
chic,7/30/1988,110,82.5,68.875,34.277915376,45.86483666,577,summer
chic,7/31/1988,89,79,62.75,NA,43.56574152,578,summer
chic,8/1/1988,123,89,71.125,63.563541013,44.64105323,579,summer
chic,8/2/1988,139,89.5,70.375,61.093219594,48.98918066,580,summer
chic,8/3/1988,125,88,67.375,59.132226686,39.89829355,581,summer
chic,8/4/1988,146,87,71.5,60.075489098,42.37219799,582,summer
chic,8/5/1988,152,76.5,60.125,58.06206607,35.96606201,583,summer
chic,8/6/1988,121,76.5,51.75,NA,36.68282955,584,summer
chic,8/7/1988,130,78,53.625,36.85383915,41.16050448,585,summer
chic,8/8/1988,144,84,70.75,61.017657801,53.01814622,586,summer
chic,8/9/1988,108,79,73,61.971394456,30.7571221,587,summer
chic,8/10/1988,110,76.5,72,29.815176248,30.79096977,588,summer
chic,8/11/1988,114,82,73.375,NA,29.52534189,589,summer
chic,8/12/1988,95,83.5,69.625,59.667242617,27.30660967,590,summer
chic,8/13/1988,102,83.5,73.625,68.091120962,36.97279577,591,summer
chic,8/14/1988,113,83,76.625,NA,39.67189476,592,summer
chic,8/15/1988,132,84,70.5,25.76332803,38.37063555,593,summer
chic,8/16/1988,106,86,73.125,62.805872417,34.09855564,594,summer
chic,8/17/1988,141,88,66.375,62.870468876,39.04029344,595,summer
chic,8/18/1988,168,80.5,68.375,56.798826247,33.82977743,596,summer
chic,8/19/1988,125,71.5,62.875,26.23456027,15.546641,597,summer
chic,8/20/1988,100,73,62.125,25.16537429,38.05777785,598,summer
chic,8/21/1988,85,70.5,54.875,NA,28.19873344,599,summer
chic,8/22/1988,92,70,59.75,33.173999789,24.88926145,600,summer
chic,8/23/1988,117,75,55.375,41.0951060208,32.39029394,601,summer
chic,8/24/1988,124,71,52.375,83.051940553,21.8655605,602,summer
chic,8/25/1988,103,69.5,42.625,48.168203423,21.17258721,603,summer
chic,8/26/1988,112,66,45.375,35.082187323,16.42784814,604,summer
chic,8/27/1988,98,65,60.125,NA,8.415898701,605,summer
chic,8/28/1988,79,64,41.875,83.144503092,19.26553139,606,summer
chic,8/29/1988,114,60,49,23.047016914,20.44198578,607,summer
chic,8/30/1988,95,63,49.375,30.945933878,19.69049877,608,summer
chic,8/31/1988,112,70.5,49,45.309837093,30.78778362,609,summer
chic,9/1/1988,121,72,52.5,41.9005720827,36.65835395,610,summer
chic,9/2/1988,120,73,57.875,58.803971292,34.56927735,611,summer
chic,9/3/1988,105,72,53.625,31.898891682,32.78194328,612,summer
chic,9/4/1988,108,63,52.375,21.644743247,33.68306302,613,summer
chic,9/5/1988,106,54,38,NA,25.27497992,614,summer
chic,9/6/1988,119,55,39.625,26.955733087,16.43896532,615,summer
chic,9/7/1988,120,60.5,37.625,27.149300547,27.57464736,616,summer
chic,9/8/1988,117,70,47.125,47.583779847,35.68954112,617,summer
chic,9/9/1988,112,66,34.75,59.520161864,17.24934044,618,summer
chic,9/10/1988,129,67.5,39.75,70.775709729,19.1282591,619,summer
chic,9/11/1988,123,71,62.375,NA,30.08570248,620,summer
chic,9/12/1988,133,75.5,64.75,28.978565002,18.52704725,621,summer
chic,9/13/1988,102,63,46.875,51.692073365,15.09231627,622,summer
chic,9/14/1988,99,66,48.875,51.667070047,22.95510827,623,summer
chic,9/15/1988,104,64.5,50.375,31.904318587,19.45827919,624,summer
chic,9/16/1988,117,65.5,59.75,48.719425838,15.90655215,625,summer
chic,9/17/1988,103,78,61.75,NA,25.67742873,626,summer
chic,9/18/1988,121,76.5,62.375,37.7617827311,19.86785948,627,summer
chic,9/19/1988,103,67,51.25,19.672723784,14.33284174,628,summer
chic,9/20/1988,128,60,47.25,27.680023051,13.30783572,629,summer
chic,9/21/1988,101,58.5,49.75,NA,8.955010866,630,summer
chic,9/22/1988,128,70,66.25,NA,17.73310529,631,summer
chic,9/23/1988,107,60,42.125,NA,19.10474243,632,summer
chic,9/24/1988,95,56.5,42.875,44.2280701758,15.94967421,633,summer
chic,9/25/1988,120,61.5,48.25,NA,24.11923623,634,summer
chic,9/26/1988,107,64.5,45.875,NA,36.92951934,635,summer
chic,9/27/1988,107,71,56.375,NA,28.32161671,636,summer
chic,9/28/1988,130,61.5,51.625,NA,17.35849825,637,summer
chic,9/29/1988,85,67.5,56.875,NA,17.59802265,638,summer
chic,9/30/1988,138,68.5,60.75,48.054514964,13.17437676,639,summer
chic,10/1/1988,109,62,56.875,6.149397537,11.36792933,640,autumn
chic,10/2/1988,108,56.5,45,16.137358097,19.59289545,641,autumn
chic,10/3/1988,129,53.5,38.125,NA,9.02175771,642,autumn
chic,10/4/1988,122,43,30.25,27.085152217,12.49400182,643,autumn
chic,10/5/1988,97,43,32.25,24.118240457,11.77946007,644,autumn
chic,10/6/1988,117,43.5,32.75,31.52412035,10.34188778,645,autumn
chic,10/7/1988,124,47.5,33,NA,12.4719537,646,autumn
chic,10/8/1988,110,52,41.125,49.952799278,12.93817769,647,autumn
chic,10/9/1988,107,54.5,47.5,NA,12.84881152,648,autumn
chic,10/10/1988,118,58,34.625,32.762499191,21.45860645,649,autumn
chic,10/11/1988,108,42.5,26.125,41.7145287111,14.23631433,650,autumn
chic,10/12/1988,112,39,24.375,23.949836497,15.52298479,651,autumn
chic,10/13/1988,108,39.5,23.875,NA,11.43694217,652,autumn
chic,10/14/1988,106,58,42.25,52.668240454,18.73694677,653,autumn
chic,10/15/1988,139,66.5,52,44.645944841,36.19042791,654,autumn
chic,10/16/1988,120,62.5,47.875,36.808681631,26.94869753,655,autumn
chic,10/17/1988,121,53,55.125,NA,5.415203888,656,autumn
chic,10/18/1988,121,49.5,36.375,19.819492267,11.73307357,657,autumn
chic,10/19/1988,118,43.5,32.25,21.959416927,11.33389581,658,autumn
chic,10/20/1988,123,42,37.875,17.896916927,6.483879613,659,autumn
chic,10/21/1988,101,46.5,39,24.831887015,7.401990254,660,autumn
chic,10/22/1988,94,42,32.5,26.099613004,10.0624154,661,autumn
chic,10/23/1988,115,43.5,30.625,24.037113004,10.58622112,662,autumn
chic,10/24/1988,115,33.5,27.125,23.550631754,7.128625227,663,autumn
chic,10/25/1988,138,35,22.125,27.89134298,8.063165226,664,autumn
chic,10/26/1988,132,36.5,26,27.800048733,6.64122071,665,autumn
chic,10/27/1988,131,45,40.875,NA,9.296567194,666,autumn
chic,10/28/1988,129,37,21,32.750429996,13.1435073,667,autumn
chic,10/29/1988,114,33.5,12.75,21.765712935,11.30204928,668,autumn
chic,10/30/1988,120,33,25.875,21.586178285,11.88657057,669,autumn
chic,10/31/1988,116,39,27.625,29.75872187,9.466552018,670,autumn
chic,11/1/1988,139,40,28,28.848274109,12.39397208,671,autumn
chic,11/2/1988,125,43.5,35.75,21.864037985,12.60703359,672,autumn
chic,11/3/1988,132,50.5,50.625,28.006659651,9.253133689,673,autumn
chic,11/4/1988,133,52.5,51.5,22.045303427,7.887332387,674,autumn
chic,11/5/1988,125,41.5,36.125,11.699061837,8.761944614,675,autumn
chic,11/6/1988,105,33.5,30.625,NA,20.10378664,676,autumn
chic,11/7/1988,114,39,38,7.518909857,11.59237142,677,autumn
chic,11/8/1988,108,42,36.875,35.662933054,10.38008763,678,autumn
chic,11/9/1988,111,43.5,46,20.530319381,7.097592476,679,autumn
chic,11/10/1988,93,42.5,30.625,10.594444441,13.1791992,680,autumn
chic,11/11/1988,108,39.5,29.25,19.636002811,14.98344896,681,autumn
chic,11/12/1988,120,41.5,44,10.693678161,9.614977921,682,autumn
chic,11/13/1988,124,45,40.875,7.674447391,13.85607479,683,autumn
chic,11/14/1988,118,47.5,34.5,NA,12.36593472,684,autumn
chic,11/15/1988,132,56,60.375,NA,8.377442311,685,autumn
chic,11/16/1988,127,48,24.25,18.713102478,15.09940579,686,autumn
chic,11/17/1988,108,38.5,28.125,20.614761368,14.03284506,687,autumn
chic,11/18/1988,134,43.5,30.125,4.496886268,9.349445721,688,autumn
chic,11/19/1988,117,44,40.125,9.576336148,7.611574951,689,autumn
chic,11/20/1988,115,36.5,28.125,16.623203018,12.88128055,690,autumn
chic,11/21/1988,109,33,23.375,16.520684696,11.70737267,691,autumn
chic,11/22/1988,112,34.5,28.125,26.424159596,10.85623307,692,autumn
chic,11/23/1988,125,41.5,35.5,33.626398653,8.391370771,693,autumn
chic,11/24/1988,122,46.5,35,17.328741926,11.57026441,694,autumn
chic,11/25/1988,146,49,44.375,23.364877416,16.23218274,695,autumn
chic,11/26/1988,112,54,51.25,8.462153676,16.76803269,696,autumn
chic,11/27/1988,106,37,25,4.462153676,21.89160819,697,autumn
chic,11/28/1988,105,28,21.875,1.462153676,14.42460914,698,autumn
chic,11/29/1988,100,33.5,31.375,23.304518426,10.56466963,699,autumn
